URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://hl7.org/fhir/sid/cvx,1.0.0,draft,,WHO_DDCC_cvx,CVX codes used in this IG,"All CVX codes from `http://hl7.org/fhir/sid/cvx` used in this IG. Provided so the FHIR server can perform expansions.",
http://id.who.int/icd11/mms,1.0.0,draft,,DDCC_ICD11_CodeSystem,DDCC Codes for ICD11,"ICD11 codes for DDCC so the FHIR server can perform expansions.",
http://loinc.org,1.0.0,draft,,WHO_DDCC_loinc,LOINC codes used in this IG,"All LOINC codes from `http://loinc.org` used in this IG. Provided so the FHIR server can perform expansions.",
http://smart.who.int/ddcc/CodeSystem/DDCC-Composition-Category-CodeSystem,1.0.0,draft,,DDCC_Composition_Category_CodeSystem,DDCC Composition Category Codes,"Possible categories available for composition.",
http://smart.who.int/ddcc/CodeSystem/DDCC-Device-Property-CodeSystem,1.0.0,draft,,DDCC_Device_Property_CodeSystem,DDCC Device Property Codes,"Possible properties available for devices.",
http://smart.who.int/ddcc/CodeSystem/DDCC-Example-Test-CodeSystem,1.0.0,draft,,DDCC_Example_Test_CodeSystem,DDCC Codes for examples,"Example codes for example resources.",
http://smart.who.int/ddcc/CodeSystem/DDCC-Folder-DesignationType,1.0.0,draft,,DDCC_Folder_DesignationType_Codesystem,DDCC Designation Types for Folder,"DDCC Designation Types to use for DDCC Folders.",
http://smart.who.int/ddcc/CodeSystem/DDCC-QR-Format-CodeSystem,1.0.0,draft,,DDCC_QR_Format_CodeSystem,DDCC QR Format Codes,"Possible formats available for QR data.",
http://smart.who.int/ddcc/CodeSystem/DDCC-QR-Type-CodeSystem,1.0.0,draft,,DDCC_QR_Type_CodeSystem,DDCC QR Category Usage Codes,"Possible formats available for QR usage.",
http://smart.who.int/ddcc/CodeSystem/lab-test-pathogen-divoc,1.0.0,draft,,WHO_DDCC_divoc_lab_test_pathogen,DIVOC lab test pathogen codes used in this IG,"All DIVOC lab test pathogen codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.",
http://smart.who.int/ddcc/CodeSystem/lab-test-qual-result-divoc,1.0.0,draft,,WHO_DDCC_divoc_lab_test_result,DIVOC lab test result codes used in this IG,"All DIVOC lab test result codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.",
http://smart.who.int/ddcc/CodeSystem/lab-test-qual-result-icao,1.0.0,draft,,WHO_DDCC_icao_lab_test_result,ICAO lab test result codes used in this IG,"All ICAO lab test result codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.",
http://smart.who.int/ddcc/CodeSystem/lab-test-sample-origin-divoc,1.0.0,draft,,WHO_DDCC_divoc_lab_test_origin,DIVOC lab test origin codes used in this IG,"All DIVOC lab test origin codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.",
http://smart.who.int/ddcc/CodeSystem/lab-test-sample-origin-icao,1.0.0,draft,,WHO_DDCC_icao_lab_test_origin,ICAO lab test origin codes used in this IG,"All ICAO lab test origin codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.",
http://smart.who.int/ddcc/CodeSystem/lab-test-type-divoc,1.0.0,draft,,WHO_DDCC_divoc_lab_test_type,DIVOC lab test type codes used in this IG,"All DIVOC lab test type codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.",
http://smart.who.int/ddcc/CodeSystem/lab-test-type-icao,1.0.0,draft,,WHO_DDCC_icao_lab_test_type,ICAO lab test type codes used in this IG,"All ICAO lab test type codes from its internally defined code system used in this IG. Provided so the FHIR server can perform expansions.",
http://smart.who.int/ddcc/DIVOC,1.0.0,draft,,DIVOC_CodeSystem,COVID-19 Vaccine Codes for DIVOC,"COVID-19 Vaccine codes for DIVOC so the FHIR server can perform expansions.",
http://smart.who.int/ddcc/ICAOV1,1.0.0,draft,,ICAOV1_CodeSystem,DDCC Codes for ICAO Vaccines,"ICAO vaccines codes for DDCC so the FHIR server can perform expansions.",
http://snomed.info/sct,1.0.0,draft,,WHO_DDCC_snomed,SNOMED codes used in this IG,"All SNOMED codes from `http://snomed.info/sct` used in this IG. Provided so the FHIR server can perform expansions.",
https://ec.europa.eu/health/documents/community-register/html/,1.0.0,draft,,WHO_DDCC_euur,EUUR codes used in this IG,"All EUUR codes from `https://ec.europa.eu/health/documents/community-register/html/` used in this IG. Provided so the FHIR server can perform expansions.",
