URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://smart.who.int/icvp/ValueSet/DVCRelationshipStatus,null,draft,,DVCRelationshipStatus,Relationship Status for Contact in Patient,"Relationship Status for Contact in Patient",,"Internal"
http://smart.who.int/icvp/ValueSet/DVCRelationshipStatus,null,draft,,DVCRelationshipStatus,Relationship Status for Contact in Patient,"Relationship Status for Contact in Patient",,"Internal"
http://smart.who.int/icvp/ValueSet/DVCRelationshipStatus,0.1.0,draft,,DVCRelationshipStatus,Relationship Status for Contact in Patient,"Relationship Status for Contact in Patient","StructureDefinition/DVCPatient","Internal"
http://smart.who.int/icvp/ValueSet/DVCVaccines,null,draft,,DVCVaccines,DVC - Vaccines,"This value set includes codes from ICD",,"smart.who.int.ts"
http://smart.who.int/icvp/ValueSet/DVCVaccines,0.1.0,draft,,DVCVaccines,DVC - Vaccines,"This value set includes codes from ICD","StructureDefinition/DVC-ImmunizationUvIps,StructureDefinition/ModelVaccineDetails","smart.who.int.ts"
http://smart.who.int/icvp/ValueSet/DiseaseTargeted,null,draft,,DiseaseTargeted,Disease Targeted,"Value set for all diseases",,"smart.who.int.ts"
http://smart.who.int/icvp/ValueSet/DiseaseTargeted,0.1.0,draft,,DiseaseTargeted,Disease Targeted,"Value set for all diseases","StructureDefinition/DVC-ImmunizationUvIps,StructureDefinition/ModelVaccineDetails","smart.who.int.ts"
http://smart.who.int/icvp/ValueSet/ICVPDiseaseTargeted,null,draft,,ICVPDiseaseTargeted,ICVP Disease Targeted,"Value set for yellow fever and polio only",,"smart.who.int.ts"
http://smart.who.int/icvp/ValueSet/ICVPDiseaseTargeted,0.1.0,draft,,ICVPDiseaseTargeted,ICVP Disease Targeted,"Value set for yellow fever and polio only","StructureDefinition/ModelICVPVaccineDetails","smart.who.int.ts"
http://smart.who.int/icvp/ValueSet/ICVPVaccineCodes,null,draft,,ICVPVaccineCodes,ICVP - Vaccine Codes,"This value set includes codes from ICVP",,"smart.who.int.ts"
http://smart.who.int/icvp/ValueSet/ICVPVaccineCodes,0.1.0,draft,,ICVPVaccineCodes,ICVP - Vaccine Codes,"This value set includes codes from ICVP","StructureDefinition/ModelICVPVaccineDetails","smart.who.int.ts"
http://smart.who.int/icvp/ValueSet/doseNumber,null,draft,,doseNumber,Dose Number,"Dose Number value set",,"Internal"
http://smart.who.int/icvp/ValueSet/doseNumber,null,draft,,doseNumber,Dose Number,"Dose Number value set",,"Internal"
http://smart.who.int/icvp/ValueSet/doseNumber,0.1.0,draft,,doseNumber,Dose Number,"Dose Number value set","StructureDefinition/ModelVaccineDetails","Internal"
http://terminology.hl7.org/ValueSet/v2-0001,2.0.0,active,"2.16.840.1.113883.21.2",Hl7VSAdministrativeSex,hl7VS-administrativeSex,"Concepts specifying a patient's sex for administrative purposes.","Questionnaire/Questionnaire-DVCModel,Questionnaire/Questionnaire-ICVPModel","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0001,2.9,active,,v2.0001,v2 SEX,"FHIR Value set/code system definition for HL7 v2 table 0001 ( SEX)",,"THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0001,2.9,active,,v2.0001,v2 SEX,"FHIR Value set/code system definition for HL7 v2 table 0001 ( SEX)",,"THO (V2)"
http://terminology.hl7.org/ValueSet/v3-Country,3.0.0,active,"2.16.840.1.113883.1.11.171",Country,Country,"Countries of the world. ISO 3166, part 1, alpha-3 set.","Questionnaire/Questionnaire-DVCModel,Questionnaire/Questionnaire-ICVPModel","hl7.terminology"
http://terminology.hl7.org/ValueSet/v3-Country,3.0.0,active,"2.16.840.1.113883.1.11.171",Country,Country,"Countries of the world. ISO 3166, part 1, alpha-3 set.",,"hl7.terminology"
http://terminology.hl7.org/ValueSet/v3-Country,3.0.0,active,"2.16.840.1.113883.1.11.171",Country,Country,"Countries of the world. ISO 3166, part 1, alpha-3 set.",,"hl7.terminology"
